Артикул;Цена;Остаток;
765617;15056;8;
765624;18233;10;
765626;24754;10;
765627;27273;0;
765714;38088;0;
765716;21450;3;
765717;36369;0;
765914;16731;10;
765916;20473;10;
765917;19131;0;
765924;8580;7;
765926;8580;0;
765927;19188;10;
820110;70227;9;
820340;21637;7;
820360;22821;0;
820440;23859;10;
820460;24398;1;
820830;17959;10;
820840;28215;10;
820860;32424;3;
821060;98264;0;
821160;69258;0;
751022;53625;0;
751024;102089;8;
751026;84859;4;
751027;53625;10;
791182;33945;8;
791612;8459;10;
792124;39520;6;
792154;49790;0;
792634;9959;10;
803014;27718;0;
803061;28087;10;
803063;28076;1;
803600;7689;10;
803610;4792;10;
804110;6589;10;
804117;6585;10;
804250;22334;0;
804257;18233;0;
804310;8969;10;
805600;7401;0;
806050;46035;10;
808110;8946;10;
808112;6765;0;
808117;9433;10;
808230;19618;0;
808232;12227;0;
808237;20802;0;
808630;4290;0;
808640;5407;0;
808647;4290;0;
808710;57404;10;
808717;53790;10;
710152;239955;0;
701061;59202;0;
701081;64350;0;
701611;4290;0;
701621;5363;0;
701711;24288;0;
701911;16698;0;
722624;13516;0;
738082;42900;0;
738152;187220;0;
738302;159803;0;
738622;6435;0;
775623;28958;10;
779564;36927;0;
879087;96525;0;
879127;143321;1;
879627;23595;8;
004344;985;200;
213830;7492;173;
212020;594;200;
1111;63839;1;
1113;15491;17;
1645;35356;0;
1647;12189;0;
1648;26119;0;
1919;31739;2;
1928;41313;0;
1929;33009;0;
3621;36731;1;
3622;17170;2;
3623;64873;0;
3626;22258;3;
3627;12477;2;
3628;69064;0;
3660;8790;7;
3661;10900;11;
3662;10900;21;
60027;7030;4;
60085;2990;1;
60216;10550;4;
60220;14070;6;
60221;26380;3;
60222;7910;7;
60223;15830;2;
60224;30600;3;
60227;15830;3;
60229;45550;0;
60231;14070;3;
60234;11430;0;
60235;21100;2;
60238;11430;0;
60241;8790;2;
60243;35170;1;
60245;17590;2;
60246;35170;1;
60248;20220;1;
60250;10550;14;
60251;20220;1;
60252;28140;0;
60254;20220;11;
60255;28140;0;
60256;10550;16;
60258;35170;1;
60261;19340;2;
60262;35170;2;
66554;7740;0;
66557;3870;1;
66563;7740;1;
70031;13360;1;
70143;16530;1;
70144;15830;6;
70145;11610;2;
70146;9490;0;
70163;25680;5;
70290;40450;0;
70291;8790;0;
70298;24620;2;
70303;26380;1;
70304;7030;4;
70314;5270;0;
70315;4390;0;
70331;7030;0;
70385;21100;0;
70386;17590;4;
70387;11610;0;
70388;11610;3;
70389;17590;0;
70398;11060;2;
70399;12310;4;
70400;5270;1;
70402;8790;0;
70403;12310;7;
70404;17590;0;
70405;3870;0;
70406;4750;0;
92535;14750;5;
92536;19340;1;
92580;14950;4;
92581;11430;1;
92582;2810;1;
92583;2810;8;
92586;5630;8;
92587;5630;29;
92590;5980;0;
92592;5980;1;
92594;8260;1;
92595;8260;0;
92596;11250;10;
92597;9140;0;
92599;8790;4;
92601;12310;4;
92602;9490;1;
92603;5270;3;
92604;6680;0;
92605;9490;2;
92608;11080;4;
92610;11250;1;
92611;11250;4;
92613;10550;2;
92614;16180;0;
92615;15830;0;
92616;5980;4;
92617;5980;1;
92618;11080;4;
92619;24620;1;
92626;14070;1;
93545;31660;0;
93547;18470;1;
93551;16710;3;
93760;32360;2;
93764;5770;6;
93768;15480;1;
93774;7440;22;
93775;11170;50;
93776;17590;0;
93777;19340;0;
93779;22860;0;
93780;17590;2;
93781;17590;3;
93782;19340;3;
94100;7100;4;
94101;5800;5;
94102;5270;6;
94103;8880;7;
94104;6150;1;
95028;4920;0;
95075;53120;2;
95076;12310;2;
95077;35360;2;
95117;8880;19;
95118;7990;4;
95119;8880;5;
95121;5320;15;
95122;6210;0;
95163;15980;4;
95164;26470;6;
95165;10900;5;
95166;14740;5;
96530;11250;2;
96531;11250;2;
115011;2485;0;
57600-3;5664;1;
57600-4;9420;0;
5730-6;13690;0;
5730-3;4970;0;
5739-1;1220;0;
5739-4;4620;0;
5739-3;2622;22;
5739-4S;5150;0;
5136;3930;0;
5133;10370;0;
6905;13050;5;
6871;9800;0;
24103;7110;0;
58126;6590;0;
58340;10340;0;
24696;3350;0;
21922;3870;0;
24773;4100;0;
5836;18830;0;
58227;18700;13;
32086-2;7000;0;
31578;9290;0;
32014;6240;1;
32014-2;9510;0;
32015;8700;10;
32016;12110;6;
3157S;6520;0;
3159S;11730;2;
3158;4000;10;
3159;6399;22;
3270;9360;0;
3125;8200;0;
3126;8270;0;
33144;4360;0;
33970;1890;0;
3303;2570;0;
014935;1500;0;
1D1904CH;129;220;
SA1522-Alu;3264;1;
1376CR;704;0;
LSP-9650;11561;0;
LSP-9653;22090;37;
LSP-9654;22090;14;
LSP-9655;9041;17;
LSP-9656;9041;5;
CL705131;7990;12;
CL705231;7990;1;
1131;49923;4;
1134;12319;9;
1135;21642;6;
1136;30144;8;
1137;30382;4;
1138;37411;3;
1139;68964;0;
1150;45011;3;
1152;31405;1;
1153;36114;3;
1154;11681;10;
1155;20642;3;
1156;28626;3;
1157;29305;2;
1158;35594;3;
3771;51180;1;
3772;14338;6;
3773;18289;0;
3770;71856;0;
3706;55890;2;
3701;13577;0;
3707;20965;3;
3702;17112;0;
3703;26951;3;
3709;73851;2;
3710;29943;3;
3680;51141;5;
3686;49406;8;
3681;12340;6;
3687;19906;12;
3682;16253;7;
3688;25412;5;
3683;25591;2;
3689;66436;1;
3684;35693;9;
3685;28715;1;
3690;29925;2;
PST100-11-1Y;1590;888;
LL75ABL-1-2W;2890;86;
LL75-1-1Y;2190;50;
JY82072E;2316;0;
020453;10660;0;
A4410LM-6-2SR;32990;48;
A5839SP-4WH;16790;0;
06184;556;0;
06189;141;0;
11019;1605;50;
11022;1605;50;
11023;1947;89;
11024;2446;50;
11026;2446;19;
11027;481;0;
11032;2429;50;
11034;5092;0;
11051;1709;72;
11052;1709;50;
11053;1709;0;
11054;1709;50;
11057;889;17;
11058;1586;0;
11059;1586;50;
11063;2214;0;
11064;2760;10;
11065;2214;50;
11066;2760;50;
11067;835;0;
11069;372;0;
11070;2812;0;
11071;1423;82;
11072;2812;0;
11075;5081;67;
11076;5081;2;
11077;17103;50;
11078;17103;44;
11095;2856;50;
11096;2856;11;
11097;2856;34;
11098;2856;50;
11100;2659;50;
11103;2856;69;
11105;5291;50;
11106;5291;47;
11129;1620;0;
11131;1586;34;
11133;1586;50;
11135;2760;50;
11137;2760;50;
11141;2812;50;
11143;2812;50;
11204;11523;67;
11206;11523;20;
11209;3897;0;
11211;10236;0;
11212;11572;50;
11213;17275;15;
11214;20587;42;
11240;4498;68;
11242;13216;50;
11243;17499;38;
11244;2856;50;
11245;2856;50;
11248;2428;50;
11257;1483;0;
11294;4395;50;
11295;4395;50;
11296;3307;57;
11297;3418;81;
11298;3307;0;
11299;4622;50;
11301;16445;78;
11302;20065;50;
11305;1736;0;
11308;868;0;
11309;3709;0;
11316;2314;0;
11319;5826;50;
11322;5016;50;
11324;15788;78;
11325;22998;50;
11326;27578;52;
11327;5059;50;
11329;4111;51;
11330;4111;3;
11331;4111;50;
11332;6880;50;
11334;4842;89;
11342;4270;0;
11348;6064;64;
11349;3369;50;
11350;4810;50;
11359;2886;50;
11364;3209;94;
11365;4168;0;
11370;4182;50;
11374;6272;85;
11375;6594;7;
11379;9352;38;
11380;14722;73;
11384;18303;64;
11385;21150;97;
11389;21500;59;
11396;582;0;
11402;4628;0;
11405;1763;0;
11414;922;0;
11421;5488;50;
11422;5488;50;
11423;4277;70;
11424;4091;32;
11425;4091;25;
11426;6611;50;
11427;8395;32;
11428;21936;51;
11429;25402;60;
11430;2314;0;
11432;922;0;
11433;1843;0;
11434;1843;0;
11439;1616;0;
11443;1407;0;
11483;4764;50;
11484;4764;97;
11485;3225;38;
11488;10413;0;
11490;5766;0;
11492;2679;0;
11493;14530;16;
11494;6035;0;
11495;1837;0;
11497;2893;0;
11498;8678;0;
11502;2314;0;
11510;1852;0;
11516;4628;0;
11518;11570;0;
11523;3471;0;
11542;453;0;
11552;10413;0;
11561;8316;0;
11807;1579;50;
11813;2216;50;
11814;4523;50;
11815;2877;50;
11816;3446;56;
25461;43;2;
26730;86;0;
26733;925;9;
26734;2206;0;
26735;3855;143;
26740;776;0;
26744;186;0;
26747;1852;0;
26751;3051;0;
26757;161;0;
26759;47;0;
26761;571;0;
26762;374;50;
26763;532;153;
26774;58;0;
26779;925;23;
26782;2206;0;
26783;3855;0;
26784;3855;50;
26801;83;0;
26804;186;0;
26813;47;0;
26821;232;0;
26838;106;0;
26841;106;0;
26895;106;0;
26907;58;0;
26928;88;0;
26929;174;0;
26930;278;0;
26933;93;0;
26934;88;0;
26942;139;0;
547020203;7440;0;
547020301;2090;15;
547020403;3470;15;
214702;1118;200;
214704;1118;200;
214712;1180;200;
214714;1180;220;
214772;1118;200;
214774;1118;39;
214792;1140;55;
214794;1140;207;
01946;39;49;
1293AM;306;0;
011010;393;200;
A1523-RAB;83;5;
A1523-KG;134;16;
N1524-RAB;149;0;
458011608;58390;0;
355023001;7040;1;
367013306;27290;15;
367013408;24020;15;
372011906;20890;0;
450014605;16720;15;
454010805;19540;15;
481011805;22680;15;
547020702;5100;15;
678010109;18420;0;
006146;2150;200;
006136;2295;200;
369834;1812;0;
369835;2600;0;
369836;900;0;
369837;950;0;
369844;1410;0;
011613;2994;200;
011614;2536;0;
070254;998;200;
079064;2429;0;
031904;934;200;
68563-5;28300;0;
63167-1W;4190;0;
63167-3;8490;0;
63167-4;11450;0;
63160-1W;3470;0;
63160-3;8560;0;
63160-4;10660;0;
63160-4H;10690;0;
63160-5;13400;0;
63165-4;11390;0;
58226;44340;0;
40408;4650;0;
40409-2;6800;0;
40409;4720;0;
40408-2;6800;0;
40408-3;10370;0;
48077;4280;0;
48078;4280;0;
48070;2780;0;
40404-1;4100;2;
40404-2;6030;0;
40404-3;7980;3;
40404W;4580;0;
48328;3470;0;
48528;4860;0;
48527;4800;0;
48327;3300;0;
47006-6;19700;0;
48060-2;5420;0;
48062;3420;0;
48062-2;5740;0;
48062-3;8560;0;
40400-1;2210;0;
40400-2;3570;0;
40400-3;5840;0;
40401-1;2330;0;
48065;5000;0;
48066;4160;0;
48069;2780;0;
48069-2;4510;0;
48167;3120;0;
48168;3120;0;
7815;4660;0;
7816;6320;0;
41522;4220;0;
41522-2;5490;0;
4101;4500;0;
4102;7160;0;
48401;4290;0;
48402;5660;0;
48403;8560;4;
7830;5280;0;
67132-3;5200;0;
63170-3;6890;0;
63176-3;8200;0;
40980;2120;0;
40601;5200;0;
40602;7970;0;
40461-2;3770;0;
02155 WP;71295;6;
02155/30 PL WP;31228;5;
02155/35 PL WP;41274;4;
5080;80659;0;
4988;34480;0;
4989;86514;0;
5086;19813;5;
5087;27897;6;
4971;53354;0;
4972;59822;0;
3691;62127;0;
13514;120;781;
13524;120;407;
019646;2359;0;
019673;1675;0;
019674;1675;0;
019675;1675;0;
019676;1675;0;
019779;7558;50;
020086;1229;200;
020105;1347;200;
020103;857;200;
020104;857;204;
020119;2408;200;
020120;761;0;
020127;1365;200;
020128;1561;200;
020107;1347;200;
020137;3079;180;
020130;1837;198;
020110;1785;200;
020156;1253;0;
020102;864;0;
020109;1785;200;
020111;2065;200;
020106;1347;201;
020108;1785;61;
020123;980;200;
020135;3079;96;
020112;2065;200;
020113;2065;200;
020114;2660;200;
020115;2660;200;
020116;2128;200;
020117;3010;200;
020118;3010;200;
020122;980;200;
020129;1837;200;
020131;2117;0;
020132;2117;200;
020133;2117;113;
020134;2362;200;
020136;3079;0;
020212;949;0;
020345;8314;0;
020347;7029;50;
020397;6822;0;
020438;12174;0;
020439;11135;1;
020440;1782;0;
020469;4925;250;
020437;2088;0;
020591;6220;0;
020417;1229;200;
020441;10943;0;
020220;340;200;
020348;8737;50;
020349;10544;0;
020395;9339;50;
020125;1365;0;
020126;1365;200;
020213;853;0;
020344;6822;0;
020218;1400;0;
1581-5;38990;0;
1581;8200;6;
1582;11340;12;
1583;5880;0;
1584;13550;9;
15953;5660;0;
15954;11550;0;
15822;8080;0;
1592;8960;0;
1593;10760;0;
16003;10760;0;
16005;20320;2;
15490;4340;0;
58370;4800;0;
58371;5090;0;
58371K;5840;0;
24892;5380;0;
24893;3126;1;
24891;7290;0;
24880;4940;19;
24881;4860;10;
24882;4860;1;
24883;4860;0;
54851;2640;0;
54852;2640;0;
54853;2200;0;
5496;2330;10;
5497;1440;35;
2485;3120;0;
2486;3050;22;
2487;3050;28;
24850;2720;0;
2492;8296;53;
24662R;12260;0;
24662;12470;0;
24660;3470;1;
58224;38120;0;
31909;590;0;
31905-24;1038;4;
15724;8280;0;
15722;4296;9;
15723;4746;7;
32401;6650;0;
3157;2550;0;
3159-3;44340;0;
32111;3987;20;
32112;6320;7;
32113;9570;10;
32122;5720;0;
32123;6870;0;
3201S;8210;0;
3207;3990;0;
3181;5250;2;
3182;10570;0;
3180S;10150;0;
3180;7160;0;
3127;5740;21;
3128;7398;3;
31210;4920;0;
31213;6170;0;
31710;4660;0;
31711;4720;0;
31720;4720;0;
33940;1320;2;
33920;2160;0;
3302;1840;0;
3302-3;5760;0;
33271;3339;21;
33272;3710;5;
33270;3339;16;
33371;4580;0;
33372;4580;1;
3314;4360;0;
3379;5340;0;
002250;958;202;
LSQ-2502-06;2600;0;
LSN-0741-01;3000;0;
1362-1P1;7000;0;
1382-3P;27700;10;
1382-1P;12300;10;
1382-1W;12000;10;
1390-1U;5800;10;
1391-1U;5800;6;
1392-1U;5800;3;
016393;1150;0;
60265;8090;1;
60268;2640;0;
60264;4040;0;
60267;24270;1;
60269;5270;0;
60273;6150;0;
60270;7910;0;
60276;5630;2;
60278;14070;0;
60277;10550;1;
60279;17590;0;
70470;31350;1;
70469;12430;0;
70498;2950;3;
70499;7030;0;
70500;1930;1;
70463;27660;4;
70426;18290;1;
70432;17590;5;
70438;21100;3;
70437;21100;0;
70501;5270;0;
92644;19170;3;
92649;29900;3;
92664;15830;6;
92654;33420;0;
92660;21100;2;
92668;15830;4;
92673;28140;1;
92690;15830;1;
92675;35170;6;
92678;28140;2;
92677;28140;1;
92634;9670;8;
92636;9670;4;
92674;35170;9;
92676;28140;4;
92679;28140;2;
93783;26380;0;
93787;22860;4;
93786;29020;0;
93788;8370;8;
93791;15830;0;
93795;19340;5;
93796;19340;0;
93789;21100;4;
93785;26380;2;
93797;19340;0;
92681;28140;2;
92684;14070;2;
92689;27260;2;
92686;29020;0;
92682;14070;8;
92683;28140;2;
92688;32540;0;
94079;35360;1;
94081;44240;0;
92680;14070;3;
94082;44240;0;
94080;39120;2;
95123;35360;0;
95178;22920;28;
95176;21140;6;
95180;22920;7;
95177;18440;6;
95168;4390;0;
LSP-9172;5999;41;
LSP-9647;3582;4;
LSP-9648;5191;0;
LSP-9668;9999;27;
LSP-9670;6168;1;
LSP-9672;4096;38;
LSP-9101;16636;19;
LSP-9121;13878;14;
LSP-9181;22554;6;
LSP-9646;3348;0;
LSP-9673;2943;0;
LSP-9674;2943;0;
LSP-9681;19413;0;
LSP-9704;30854;0;
LSP-0166;10575;44;
94111;6390;13;
94127;5990;4;
49287;3990;2;
49288;7690;0;
49293;5890;0;
49206;2990;0;
94128;19190;0;
94107;4490;110;
94114;4990;0;
49207;6990;0;
49208;6190;0;
49216;3990;0;
49219;1990;9;
49221;7990;35;
49347;2890;12;
49256;6990;0;
49257;4390;182;
94214;5790;0;
94277;5990;0;
94278;12190;0;
94279;3990;0;
94086;5490;0;
93991;99;0;
93994;8290;81;
94137;7690;0;
94138;9590;0;
94186;5090;0;
94121;10190;0;
94099;2590;3;
94093;4190;21;
94092;4190;89;
94102;3190;119;
94103;4390;795;
94101;4490;644;
A4329PN-2AB;13990;222;
A4329PN-2CC;13990;174;
A9569PN-2SI;5190;0;
020149;543;0;
020465;6361;250;
020462;5404;250;
020474;6840;250;
020523;2770;0;
020475;15732;0;
020521;4485;0;
232028201;6600;15;
313023103;12330;0;
464017006;13950;0;
677010304;4600;0;
677010406;7190;0;
677010705;5210;15;
677010805;4670;0;
673011203;3210;6;
LSP-9675;14151;0;
LSP-9677;8901;42;
LSP-9684;1920;0;
LSP-9685;1920;0;
LSP-9686;1600;0;
LSP-9687;1760;0;
LSP-9688;4995;46;
LSP-9689;5431;42;
LSP-9690;5435;46;
13516;165;1407;
13526;119;496;
107409203;195;0;
1584-1W;4800;10;
1585-1W;4000;10;
1584-1P;4800;10;
1585-1P;4000;10;
1579-5PC;18700;0;
1578-5PC;23700;10;
1578-1PC;7500;10;
1578-1W;6500;10;
1594-2W;18700;10;
1594-6P;35400;10;
1595-1P;6400;0;
1581-1W;3000;0;
1582-1W;3900;10;
1583-1W;3500;10;
1591-1P;8200;10;
1592-1P;8900;10;
1593-1P;8000;10;
1600-13P;77500;10;
1598-1P;4500;10;
1598-5P;18500;10;
1599-1P;4500;10;
1599-5P;18500;10;
1603-1P;11800;10;
1604-1P;11800;10;
1588-1P;8400;10;
196-207-09;13331;1;
369-001-01;1956;3;
369-003-05;10099;1;
369-003-08;15224;0;
536-721-01;2619;20;
536-723-06;21337;19;
536-723-08;28931;14;
537-521-01;1935;0;
537-523-06;14188;0;
537-523-08;18806;0;
816-801-01;10854;5;
816-804-01;18981;20;
816-806-02;24041;20;
816-806-03;28774;20;
817-801-01;10854;20;
817-804-01;19266;7;
817-806-02;26988;20;
817-806-03;28774;13;
818-801-01;10443;20;
818-804-02;27241;12;
818-806-02;24041;20;
818-806-03;25880;20;
845-804-02;28897;20;
347017405;9900;15;
419011006;22290;0;
450024001;5760;0;
ARM222-01-N;5400;12;
4413-1;6320;0;
4413-1W;8120;0;
48323;5030;0;
48324;6240;0;
48324-2;8670;0;
41308;4650;0;
41309;4290;0;
56193-2;13350;0;
56193-4;22760;0;
56634-1;2780;0;
56634-4;10750;0;
5669-3;3468;1;
5669-4;5310;2;
56683-1;1500;14;
56683-2;2292;71;
56683-3;7980;6;
56100-2S;13750;0;
56101-2S;13750;0;
5662-4S;10820;0;
56624-1;2330;0;
56624-2;4500;0;
56624-3;7620;0;
56030-2;5660;0;
56030-3;7800;0;
56030-4;9940;0;
5645-1;7040;2;
5645-3H;11028;9;
5645-4;15480;0;
5684-6;17630;0;
5684-2;4870;0;
5684-4;8280;0;
54913-1;2190;11;
54913-2;5150;0;
54913-3;6960;0;
54913-4;8490;0;
54530-1;2330;0;
54530-2;4580;0;
54530-3;6680;0;
54530-4;7840;0;
54701-3;9010;0;
54701-5;13290;0;
5441-4;11820;1;
5441-1;3470;0;
5441-2;6010;0;
5441-3;7680;0;
5443-3;10800;0;
5443-4;12980;0;
5443-1;3770;0;
5443-2;6460;0;
5443-4B;15660;0;
5449-1;3120;0;
5449-2;5220;0;
5449-3;8700;0;
5449-4;10080;0;
5438-1;2480;0;
5438-2;5740;0;
5438-3;8630;0;
5438-4;10520;0;
54330-1;2610;0;
54330-2;4970;0;
54330-3;7110;0;
54330-4;7800;0;
5435-1;2950;0;
5435-2;5430;0;
5435-3;8030;0;
5435-4;9130;0;
5436-1;2720;0;
5436-2;4920;0;
5436-3;8460;0;
5453-1;1970;37;
5453-1W;2980;0;
5453-2;3860;7;
5453-3;5660;0;
5453-4;6750;0;
54120-1;2480;0;
54120-2;5310;0;
54120-3;8200;0;
54120-4;8990;0;
5450-3;8500;0;
5451-3;8500;0;
5451-4;10580;0;
5137;4310;0;
5131;14210;1;
5132;11660;0;
5146;4660;1;
5147;3820;0;
5142;11380;0;
6900;6800;0;
6900-5;23300;0;
6895-2;8630;9;
6897;6530;0;
6896-5;21500;0;
6905-1T;11310;0;
6905-1W;5370;6;
6905Z;22980;2;
6905-2;14210;0;
6905-2D;13170;1;
6905-3;17180;0;
6905-5;24540;0;
15811;9090;0;
15812;18240;1;
LSL-6321-04;10112;0;
CL918081;690;40;
OML-46401-01;2110;20;
OML-46407-05;8520;19;
OML-61501-01;3550;0;
OML-61503-03;8950;10;
OML-61504-01;5730;0;
OML-61603-03;3040;0;
OML-61703-03;7200;8;
OML-61801-01;3760;20;
OML-61801-02;5630;0;
OML-61806-01;6900;0;
OML-50401-01;3360;0;
OML-50407-03;8280;16;
OML-50407-05;13660;19;
OML-50501-01;2470;20;
OML-50507-03;6150;20;
OML-50507-05;8570;20;
OML-50511-01;2470;20;
OML-50517-03;6150;20;
OML-50517-05;8570;20;
OML-43107-60;6130;20;
32362;3390;1;
704062;38400;0;
705032;59372;10;
DL144CH/White;613;3;
TL-06 ORANGE;9000;0;
TL-06 SILVER;11448;14;
DE-200 white;1980;252;
DE-2002 white;3960;250;
X HALO white;2000;1;
FASHION ED WHITE;1500;0;
UNIVERSAL white/black;5900;0;
BOX;2900;0;
DANNY T;3500;0;
QANA 1XS alu;3640;0;
QANA 1S alu;1520;26;
QANA 1XS white;3640;0;
619711 black;2484;0;
107531 white;2500;0;
100511 alu;2450;1;
100621 ALU;3850;0;
163711 white;2430;250;
163611 white;1690;1;
163511 white;1290;0;
QSO 225L white;2160;250;
QSO 006L white;1980;250;
157511 ALU;900;0;
QSO 057S alu;1520;7;
BOK 07 BLACK;4300;0;
BOK 07 coffee;4300;1;
OX 13A white;1800;0;
OX 13A ALU;2900;0;
BOK 100 white;5600;1;
BOK 100 alu;5600;0;
652S11;4000;0;
08411/01/60;4473;0;
08413/01/60;5038;1;
08414/01/60;7604;0;
08417/29/11;3632;0;
08418/30/31;6800;0;
18293/03/31;9767;1;
30396/35/36;18036;0;
30396/45/36;26511;0;
30594/81/72;45082;0;
30794/81/72;90746;0;
34405/40/41;13850;0;
34408/40/38;8563;0;
78370/03/50;19818;0;
78372/25/31;10387;0;
78372/38/31;13262;0;
SAG103-4 SILVER/SILVER;990;250;
SAG103-4 BLACK/BLACK;990;250;
SAG103-4 WHITE/WHITE;990;250;
SAG108-4 silver/silver;933;0;
SAG203-4 SILVER/SILVER;1921;150;
SAG203-4 WHITE/WHITE;1921;250;
SAC021D SILVER/SILVER;990;250;
SAC021D BLACK/BLACK;990;250;
SAC021D WHITE/WHITE;990;250;
XF001A silver;2450;0;
XF001L grey;1750;1;
XF001L white;1750;2;
MR16DH silver;1050;0;
XFST3D black;7830;0;
XFST2D black;5328;50;
XFST2D silver;3900;0;
XFST1D white;4860;2;
XFST1D black;3841;250;
XFST1D silver;3500;0;
XFST65;880;26;
XFWL10E;980;0;
5600 white;1980;251;
5600/2 white;3100;0;
5600 black;1980;250;
5600/2 BLACK;3100;0;
5600 ALU;1200;0;
5600/2 ALU;1900;0;
3160 white;1881;251;
3160 alu/black;1390;1;
3160 black/gold;1881;250;
1828 white;1500;0;
214912;1920;192;
214914;1920;200;
052026;3699;200;
49201;6390;27;
49202;6390;30;
49204;2990;24;
49222;4590;0;
49224;3490;0;
49225;5190;0;
49235;2590;218;
49236;1490;21;
49238;2990;0;
49243;5890;1;
49244;2990;12;
49245;2990;0;
49247;5190;241;
49248;5490;6;
49249;4690;0;
49253;3990;1;
49254;9390;40;
49255;12990;0;
49258;4390;79;
49259;4390;43;
49262;3590;0;
49267;1490;1;
49274;6390;32;
49276;5990;0;
49294;5190;0;
49337;6390;23;
49342;9490;20;
49278;3990;3;
49214;4790;152;
49215;3990;0;
49212;3990;6;
94105;4490;1283;
49213;4490;62;
49279;3490;0;
49283;4990;166;
49284;4990;37;
49285;3990;0;
94106;3790;0;
WE409.01.023;22749;0;
WE410.01.003;22260;1;
WE414.01.003;14736;2;
WE418.02.007;15256;0;
WE420.02.007;8587;1;
WE425.01.001;10327;20;
WE425.01.021;10574;20;
WE426.01.001;7012;1;
WE426.01.021;8639;1;
WE426.01.041;9883;1;
WE434.01.006;17886;0;
WE435.01.006;13685;0;
WE435.03.006;14138;0;
WE435.06.006;14734;1;
WE436.01.001;2228;0;
WE438.01.001;3446;7;
WE438.01.006;4003;1;
WE438.03.006;8483;6;
WE501.01.716;4916;4;
WE502.03.716;14696;0;
WE503.01.716;8033;1;
180-207-09;13190;0;
186-207-04;7990;15;
214137;6142;200;
673011605;14880;15;
673011705;14670;15;
673011905;13830;15;
673012005;13830;15;
464017306;10640;15;
464017406;10680;15;
464017506;10640;15;
450014305;6390;15;
673011508;11880;0;
91352;990;0;
91353;9290;0;
91354;2990;31;
91355;3990;33;
87008;5590;0;
87009;6090;0;
88491;2490;0;
90014;4490;0;
90015;2490;0;
90017;1190;0;
88472;1690;0;
88473;3290;27;
88474;5790;0;
88475;5490;1;
88476;8390;0;
90695;1390;0;
90696;14990;0;
89897;12490;0;
89898;6190;0;
89899;2490;0;
89448;2664;0;
81635;1890;31;
81636;3190;60;
83404;5590;0;
92712;9890;0;
92713;13890;0;
90982;3190;5;
90984;4490;7;
90985;6790;0;
90986;7690;1;
90831;1690;0;
90832;1690;0;
90834;3090;0;
90836;10390;0;
90837;3090;0;
81262;3190;17;
81265;3190;0;
88853;5190;0;
91046;8190;0;
90872;3490;422;
90873;3490;679;
90874;3490;394;
86955;4990;0;
91365;22590;0;
88563;990;0;
81751;3490;101;
81752;4990;0;
81753;1990;0;
83278;3790;66;
83279;4990;107;
83281;6790;54;
92095;15590;0;
82741;8690;64;
82742;15690;0;
87284;1490;75;
88972;6990;0;
88973;990;18;
83732;6590;0;
91496;6790;0;
87538;4090;0;
85856;10990;37;
85857;19990;28;
85858;28990;125;
85859;3790;51;
80263;1590;10;
80264;1190;78;
80265;1390;0;
89238;1190;108;
89239;1190;49;
89248;1390;78;
91236;1390;0;
86712;6490;28;
86713;12290;0;
86715;3990;123;
83589;6390;0;
88489;6390;0;
91012;7090;0;
91014;5590;0;
85337;2890;0;
85338;2990;8;
85339;3990;29;
91002;8490;0;
91004;12990;1;
91006;3790;1;
91007;4090;0;
92206;27990;89;
83119;3490;61;
91614;3990;0;
91246;3990;0;
91248;9990;0;
81827;2390;54;
81828;3490;25;
91242;2790;0;
91243;3590;0;
90697;33390;0;
83132;1590;0;
83134;990;1;
84026;1690;0;
84028;1690;27;
89767;3190;115;
89768;3190;84;
86811;5390;122;
86812;7990;102;
86813;6990;60;
86814;10990;146;
86815;13990;49;
86816;8390;0;
86817;17190;4;
88284;4890;0;
87219;5890;60;
87222;5890;95;
83432;11990;0;
83433;12790;48;
89832;2990;1964;
89833;7490;1278;
89834;14990;38;
89835;4490;62;
89836;8490;0;
90304;4390;217;
90305;14390;26;
90306;9990;0;
82941;3990;0;
82942;1890;38;
82943;990;0;
82944;3590;0;
83153;1590;0;
83154;1290;0;
83155;1890;49;
83156;1390;48;
83157;1890;0;
83158;1190;0;
83159;1590;32;
83161;990;0;
83162;1690;0;
83163;1290;0;
83193;1490;0;
83195;1690;0;
83196;990;0;
86429;4990;0;
86431;4390;0;
87598;3490;25;
89758;2890;0;
89759;1390;0;
92251;4490;1004;
87306;1890;0;
82747;12990;285;
82748;18990;157;
82749;24990;258;
82751;3290;284;
82752;5990;1072;
90043;1890;54;
90044;4890;0;
90045;3490;0;
90151;3090;0;
82305;2290;0;
85104;4690;171;
87254;4690;51;
87256;4690;200;
91238;7990;0;
85832;2190;0;
7059;3490;0;
92681;4090;0;
85977;2590;340;
85978;7990;252;
85979;1790;112;
85981;2690;12;
85982;5990;34;
82877;2190;0;
82878;1090;0;
82886;1990;0;
82887;1390;0;
82891;190;0;
86873;2890;0;
86875;3190;0;
82842;5790;927;
82843;5790;43;
82844;5790;1811;
86654;5790;202;
3041;4490;98;
82783;2090;0;
82785;3990;0;
82786;2990;3;
91237;2390;0;
91432;8490;0;
91433;11990;0;
88008;3990;0;
88575;5390;0;
83405;2990;38;
83406;4590;83;
83407;2390;0;
1295MA;306;0;
011039;458;0;
1371CR;704;0;
588CMM;490;0;
94089;7000;6;
94088;7000;13;
94092;6500;2;
94091;6560;16;
94094;6500;8;
94095;6500;3;
